Date,Number,Line,Sample,CODE,No leaves,Diameter,Perpendicular,Height,Thickness 1,Thickness 2,Thickness 3,Thickness 4,Thickness 5,Max. Temp.,Min. Temp.,Mean. Temp.,Max. Hum.,Min. Hum.,Mean. Hum.,BBCH
2024-09-24,20,3,N,RNGRC5,14,25.9,26.2,12.15,"0,25","0,35","0,29",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,37
2024-09-24,21,3,N,RNGRB2,17,27.2,25.4,11.35,"0,32","0,31","0,28",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,39
2024-09-24,22,3,N,RNGRA2,12,23.1,21.9,11.05,"0,28","0,28","0,32",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,39
2024-09-24,23,4,N,RNROB2,11,22.3,18.2,9.55,"0,28","0,31","0,28",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,44
2024-09-24,24,4,N,RNROC3,10,20.3,16.5,7.55,"0,31","0,29","0,38",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,17
2024-09-24,25,4,N,RNROA5,8,19.4,15.6,8.55,"0,35","0,37","0,38",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,26,4,N,RNROC5,10,19.4,18.3,9.55,"0,42","0,33","0,32",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,27,4,N,RNROB3,10,19.3,16.4,9.55,"0,38","0,32","0,38",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,28,4,N,RNROA1,6,12.8,10.3,5.05,"0,24","0,19","0,22",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,29,4,N,RNROC1,10,20.3,20.9,9.55,"0,36","0,27","0,31",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,30,5,N,RNGRC1,16,27.6,23.4,11.35,"0,34","0,35","0,37",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,16
2024-09-24,31,5,N,RNGRB3,18,30.6,23.4,12.35,"0,34","0,28","0,37",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,18
2024-09-24,32,5,N,RNGRA5,13,26.3,23.1,12.05,"0,35","0,36","0,33",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,33,5,N,RNGRB1,11,28.7,26.8,12.05,"0,33","0,29","0,27",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,34,5,N,RNGRC3,11,24.1,23.8,11.05,"0,35","0,32","0,26",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,35,5,N,RNGRB4,15,22.9,22.6,12.45,"0,26","0,27","0,3",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,36,5,N,RNGRA4,11,22.6,19.5,13.05,"0,28","0,33","0,35",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,37,5,N,RNGRC2,14,27.5,24.3,12.15,"0,33","0,27","0,39",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,38,6,N,RNROB1,6,16.8,17.3,7.15,"0,32","0,31","0,32",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,18
2024-09-24,39,6,N,RNROA4,13,20.5,19.3,10.65,"0,51","0,4","0,44",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,40,6,N,RNROC2,10,20.7,19.8,9.95,"0,38","0,33","0,36",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,41,6,N,RNROA3,12,24.6,19.8,9.55,"0,37","0,38","0,42",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,42,6,N,RNROB5,10,23.4,17.2,9.85,"0,29","0,27","0,26",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,19
2024-09-24,43,6,N,RNROA2,10,21.3,20.1,8.35,"0,28","0,35","0,33",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,37
2024-09-24,44,6,N,RNROC4,10,23.2,20.3,9.55,"0,36","0,35","0,4",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,37
2024-09-24,45,6,N,RNROB4,12,22.1,20.4,9.05,"0,37","0,26","0,29",0,0,21.077497,17.494766,18.852833304347826,79.807129,65.702698,73.26219069565217,37
2024-09-29,1,1,W,RWGRB5,13,26.2,21.5,12.55,"0,26","0,29","0,25",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,39
2024-09-29,2,1,W,RWGRA3,12,22.4,20.8,8.35,"0,3","0,25","0,25",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,44
2024-09-29,3,1,W,RWGRC1,13,22.7,19.9,8.65,"0,33","0,38","0,32",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,4,1,W,RWGRA2,11,22.9,20.6,9.55,"0,35","0,36","0,3",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,5,1,W,RWGRB3,9,22.4,19.3,8.55,"0,38","0,36","0,45",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,6,1,W,RWGRA4,8,23.4,16.5,8.15,"0,27","0,29","0,24",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,7,1,W,RWGRC3,12,24.1,17.5,8.05,"0,38","0,47","0,28",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,8,1,W,RWGRA5,11,23.6,20.5,8.55,"0,28","0,32","0,33",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,9,2,W,RWGRC2,10,27.6,25.3,8.15,"0,56","0,35","0,44",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,10,2,W,RWGRB4,15,30.6,30.5,11.05,"0,29","0,26","0,3",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,11,2,W,RWGRC5,13,26.2,24.1,9.45,"0,35","0,26","0,3",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,17
2024-09-29,12,2,W,RWGRB1,10,23.8,27.2,12.15,"0,26","0,34","0,33",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,18
2024-09-29,13,2,W,RWGRC4,11,24.1,21.8,8.35,"0,41","0,46","0,43",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,14,2,W,RWGRB2,7,19.9,19.8,6.45,"0,35","0,37","0,36",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,15,2,W,RWGRA1,12,26.8,24.3,9.35,"0,29","0,3","0,28",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,16,3,N,RNGRA3,13,27.8,28.5,13.05,"0,38","0,4","0,51",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,17,3,N,RNGRB5,12,32.3,26.5,13.95,"0,24","0,25","0,34",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,18,3,N,RNGRC4,13,28.4,23.2,10.25,"0,52","0,48","0,36",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,19,3,N,RNGRA1,10,25.2,29.1,14.35,0,0,0,0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,20,3,N,RNGRC5,10,27.5,29.4,12.05,"0,42","0,32","0,46",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,21,3,N,RNGRB2,11,30.4,29.3,11.55,"0,33","0,28","0,25",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,22,3,N,RNGRA2,10,24.2,20.6,12.55,"0,28","0,4","0,38",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,23,4,N,RNROB2,10,23.2,19.6,10.55,"0,41","0,4","0,28",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,24,4,N,RNROC3,6,21.5,14.6,7.95,"0,4","0,42","0,3",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,25,4,N,RNROA5,9,25.4,19.2,10.35,"0,28","0,32","0,27",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,26,4,N,RNROC5,6,23.2,21.4,8.35,"0,35","0,36","0,35",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,27,4,N,RNROB3,8,24.5,21.7,10.35,"0,35","0,29","0,31",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,13
2024-09-29,28,4,N,RNROA1,6,13.5,10.3,8.95,"0,25","0,31","0,28",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,14
2024-09-29,29,4,N,RNROC1,6,25.2,19.5,9.25,"0,35","0,32","0,38",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,15
2024-09-29,30,5,N,RNGRC1,11,30.3,27.2,10.15,"0,26","0,45","0,28",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,16
2024-09-29,31,5,N,RNGRB3,9,30.7,25.2,12.55,"0,25","0,22","0,35",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,16
2024-09-29,32,5,N,RNGRA5,6,19.2,14.1,13.45,"0,27","0,22","0,22",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,16
2024-09-29,33,5,N,RNGRB1,8,27.2,21.4,11.35,"0,27","0,23","0,31",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,16
2024-09-29,34,5,N,RNGRC3,10,32.5,23.2,11.55,"0,26","0,3","0,21",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,17
2024-09-29,35,5,N,RNGRB4,9,30.3,21.4,11.35,"0,27","0,34","0,22",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,16
2024-09-29,36,5,N,RNGRA4,10,30.3,25.6,13.25,"0,27","0,27","0,31",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,18
2024-09-29,37,5,N,RNGRC2,10,30.6,29.2,8.15,"0,31","0,27","0,32",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,38,6,N,RNROB1,6,22.3,14.5,8.95,"0,42","0,24","0,3",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,39,6,N,RNROA4,9,20.5,22.1,10.05,"0,26","0,34","0,52",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,40,6,N,RNROC2,7,24.1,20.2,7.35,"0,32","0,33","0,35",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,41,6,N,RNROA3,10,25.3,23.8,7.25,"0,25","0,2","0,36",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,42,6,N,RNROB5,6,25.1,20.8,11.25,0,0,0,0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,43,6,N,RNROA2,9,22.3,20.2,7.65,"0,27","0,26","0,31",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,17
2024-09-29,44,6,N,RNROC4,9,27.3,25.2,11.35,"0,4","0,37","0,31",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-09-29,45,6,N,RNROB4,9,19.5,23.4,8.55,"0,4","0,47","0,35",0,0,29.544327,14.878392,20.220413173913045,79.986008,36.398739,62.772159086956506,19
2024-10-03,1,1,W,RWGRB5,16,28.5,26.4,11.55,"0,22","0,22","0,24","0,23","0,24",21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,2,1,W,RWGRA3,14,23.5,24.2,11.15,"0,26","0,31","0,28","0,34",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,3,1,W,RWGRC1,16,23.6,21.7,8.55,"0,32","0,4","0,41","0,33","0,3",21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,4,1,W,RWGRA2,15,24.8,23.6,11.55,"0,28","0,3","0,3","0,25","0,32",21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,17
2024-10-03,5,1,W,RWGRB3,12,23.5,20.4,9.05,"0,25","0,31","0,31","0,31",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,6,1,W,RWGRA4,10,24.5,18.4,8.85,"0,3","0,35","0,3","0,33",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,15
2024-10-03,7,1,W,RWGRC3,16,23.6,23.8,8.55,"0,38","0,35","0,3","0,31",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,18
2024-10-03,8,1,W,RWGRA5,15,24.8,26.2,10.25,"0,23","0,27","0,31","0,27",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,9,2,W,RWGRC2,12,28.6,27.4,13.75,"0,34","0,27","0,31","0,32",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,10,2,W,RWGRB4,15,33.1,29.6,13.25,"0,31","0,4","0,34","0,29",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,11,2,W,RWGRC5,16,27.8,25.6,15.15,"0,33","0,34","0,35","0,32",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,12,2,W,RWGRB1,14,30.4,24.8,11.85,"0,23","0,31","0,27","0,31",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,13,2,W,RWGRC4,11,27.6,26.8,7.15,"0,32","0,28","0,29","0,3",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,14,2,W,RWGRB2,10,22.4,21.5,7.05,"0,27","0,33","0,25","0,22",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,13
2024-10-03,15,2,W,RWGRA1,15,26.7,27.5,8.35,"0,26","0,27","0,31","0,31",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,16
2024-10-03,16,3,N,RNGRA3,16,31.4,30.6,11.45,"0,24","0,28","0,26","0,26","0,28",21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,18
2024-10-03,17,3,N,RNGRB5,15,31.7,33.1,13.95,"0,32","0,18","0,22","0,25",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,18,3,N,RNGRC4,16,27.6,26.2,12.15,"0,3","0,31","0,29","0,26",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,19,3,N,RNGRA1,15,29.1,20.6,11.25,"0,31","0,29","0,22","0,24",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,20,3,N,RNGRC5,14,31.2,29.3,11.55,"0,25","0,23","0,33","0,26",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,16
2024-10-03,21,3,N,RNGRB2,15,30.5,29.8,12.35,"0,22","0,33","0,32","0,26","0,26",21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,17
2024-10-03,22,3,N,RNGRA2,13,30.1,26.6,12.05,"0,25","0,31","0,27","0,32",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,16
2024-10-03,23,4,N,RNROB2,11,24.7,21.6,11.05,"0,43","0,39","0,23","0,35",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,17
2024-10-03,24,4,N,RNROC3,7,21.4,15.1,9.85,"0,3","0,34","0,39","0,35",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,25,4,N,RNROA5,8,24.2,19.8,9.55,"0,44","0,38","0,32","0,33",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,26,4,N,RNROC5,7,23.4,20.6,9.35,"0,33","0,39","0,41","0,26",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,18
2024-10-03,27,4,N,RNROB3,10,26.4,17.5,9.25,"0,26","0,31","0,26","0,29",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,28,4,N,RNROA1,8,16.8,14.5,7.35,"0,34","0,28","0,3","0,24",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,29,4,N,RNROC1,7,27.1,18.8,7.15,"0,5","0,28","0,45","0,51",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,30,5,N,RNGRC1,15,34.5,29.6,11.15,"0,27","0,32","0,31","0,3",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,16
2024-10-03,31,5,N,RNGRB3,11,32.4,31.7,15.35,"0,31","0,28","0,24","0,28",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,18
2024-10-03,32,5,N,RNGRA5,8,29.1,19.2,11.85,"0,25","0,29","0,29","0,29",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,33,5,N,RNGRB1,10,26.8,29.2,12.15,"0,26","0,3","0,29","0,25",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,34,5,N,RNGRC3,13,30.1,24.5,11.35,"0,29","0,31","0,33","0,29",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,35,5,N,RNGRB4,12,29.2,22.5,11.35,"0,24","0,22","0,33","0,28",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,36,5,N,RNGRA4,13,25.6,33.4,12.95,"0,25","0,26","0,25","0,26",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,37,5,N,RNGRC2,12,30.2,26.6,9.15,"0,28","0,33","0,28","0,28",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,38,6,N,RNROB1,7,16.1,22.6,10.35,"0,42","0,38","0,43","0,35",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,17
2024-10-03,39,6,N,RNROA4,10,21.7,19.2,10.35,"0,42","0,33","0,3","0,36",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,18
2024-10-03,40,6,N,RNROC2,9,22.5,19.8,9.05,"0,4","0,39","0,36","0,28",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,41,6,N,RNROA3,11,26.8,24.5,10.15,"0,4","0,32","0,27","0,31",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,42,6,N,RNROB5,7,30.1,22.6,11.85,"0,32","0,26","0,33","0,37",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,43,6,N,RNROA2,11,22.8,20.5,10.35,"0,4","0,35","0,39","0,32",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,44,6,N,RNROC4,10,30.5,26.2,11.55,"0,38","0,32","0,33","0,37",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
2024-10-03,45,6,N,RNROB4,11,20.6,23.1,9.95,"0,43","0,38","0,37","0,35",0,21.758629,18.687616,19.879193,87.61628,81.984047,86.34922226666666,19
